ItemIndex,Id,CategoryIdx,ColorIdx,GraphicIdx,NormPrice
76972,787189001,71,20,26,0.0
76973,787189002,71,24,0,0.0
76974,787204001,105,1,25,0.0
76975,787216001,95,1,25,0.0
76976,787216003,95,1,25,0.0
76977,787221002,34,47,25,0.0
76978,787223001,34,0,1,0.0
76979,787225001,118,1,25,0.0
76980,787235001,34,1,25,0.0
76981,787235002,34,11,25,0.0
76982,787237001,34,0,0,0.0
76983,787237002,34,1,0,0.0
76984,787237005,34,6,25,0.0
76985,787237006,34,1,0,0.0
76986,787237007,34,1,25,0.0
76987,787237008,34,19,0,0.0
76988,787242001,46,17,0,0.0
76989,787260001,12,47,25,0.0
76990,787260003,12,1,0,0.0
76991,787260004,12,5,0,0.0
76992,787260005,12,48,25,0.0
76993,787260009,12,11,25,0.0
76994,787273002,118,47,4,0.0
76995,787275001,54,5,25,0.0
76996,787285001,34,1,0,0.0
76997,787285003,34,19,0,0.0
76998,787285005,34,0,0,0.0
76999,787289001,84,47,0,0.0
77000,787289002,84,1,0,0.0
77001,787295001,46,1,11,0.0
77002,787307001,34,0,4,0.0
77003,787310001,34,30,1,0.0
77004,787333001,8,49,25,0.0
77005,787359001,105,5,0,0.0
77006,787368001,98,29,25,0.0
77007,787368002,98,29,25,0.0
77008,787387001,61,1,11,0.0
77009,787420001,34,42,14,0.0
77010,787457001,118,9,25,0.0
77011,787481001,118,7,7,0.0
77012,787481002,118,1,25,0.0
77013,787481005,118,5,7,0.0
77014,787481006,118,47,7,0.0
77015,787481007,118,29,7,0.0
77016,787481008,118,20,7,0.0
77017,787481009,118,5,7,0.0
77018,787481010,118,2,7,0.0
77019,787481014,118,5,7,0.0
77020,787491001,74,19,11,0.0
77021,787498001,91,5,26,0.0
77022,787498002,91,13,26,0.0
77023,787521001,34,1,25,0.0
77024,787521002,34,19,0,0.0
77025,787521003,34,29,0,0.0
77026,787523001,24,7,21,0.0
77027,787523002,24,7,4,0.0
77028,787523006,23,49,20,0.0
77029,787530001,34,2,0,0.0
77030,787558001,113,40,25,0.0
77031,787558002,113,1,25,0.0
77032,787559001,95,5,22,0.0
77033,787559002,95,19,25,0.0
77034,787561001,113,1,15,0.0
77035,787561003,113,7,5,0.0
77036,787592001,118,1,25,0.0
77037,787592003,118,7,25,0.0
77038,787610003,34,19,26,0.0
77039,787612001,60,1,11,0.0
77040,787617001,75,1,25,0.0
77041,787617002,75,24,25,0.0
77042,787641001,34,5,8,0.0
77043,787648001,89,0,0,0.0
77044,787648003,89,40,25,0.0
77045,787648004,89,19,0,0.0
77046,787648005,89,20,0,0.0
77047,787654001,125,17,10,0.0
77048,787654002,125,24,0,0.0
77049,787654003,125,1,10,0.0
77050,787656001,37,14,25,0.0
77051,787660001,105,5,25,0.0
77052,787660002,105,19,25,0.0
77053,787677001,15,1,25,0.0
77054,787684001,12,5,25,0.0
77055,787684003,12,16,25,0.0
77056,787684004,12,19,25,0.0
77057,787694001,84,29,8,0.0
77058,787696001,34,4,0,0.0
77059,787696002,34,6,0,0.0
77060,787696003,34,6,0,0.0
77061,787696004,34,1,25,0.0
77062,787696005,34,48,0,0.0
77063,787696006,34,12,0,0.0
77064,787696007,34,1,0,0.0
77065,787696008,34,42,25,0.0
77066,787711001,12,47,25,0.0
77067,787711003,12,28,0,0.0
77068,787711004,12,1,25,0.0
77069,787716001,128,1,21,0.0
77070,787731001,25,47,25,0.0
77071,787731002,25,2,25,0.0
77072,787736001,128,40,25,0.0
77073,787736002,128,8,25,0.0
77074,787736003,128,23,0,0.0
77075,787741001,128,43,11,0.0
77076,787758001,105,30,25,0.0
77077,787758002,105,1,25,0.0
77078,787758003,105,11,25,0.0
77079,787758004,105,1,25,0.0
77080,787758005,105,22,15,0.0
77081,787770001,13,42,26,0.0
77082,787770002,13,5,26,0.0
77083,787770003,13,47,10,0.0
77084,787770005,13,22,22,0.0
77085,787782001,105,5,25,0.0
77086,787785002,91,19,0,0.0
77087,787785004,91,33,0,0.0
77088,787785006,91,19,25,0.0
77089,787785008,91,49,0,0.0
77090,787785009,91,15,25,0.0
77091,787785010,91,1,25,0.0
77092,787788001,105,7,26,0.0
77093,787849003,118,49,25,0.0
77094,787849004,118,1,25,0.0
77095,787853004,106,47,25,0.0
77096,787853005,106,1,25,0.0
77097,787853006,106,37,25,0.0
77098,787863002,9,29,0,0.0
77099,787864002,107,29,0,0.0
77100,787880001,11,11,4,0.0
77101,787880003,11,17,4,0.0
77102,787880005,11,1,21,0.0
77103,787883001,11,0,25,0.0
77104,787883002,11,29,25,0.0
77105,787884003,11,19,15,0.0
77106,787884004,11,16,4,0.0
77107,787894001,11,1,25,0.0
77108,787922002,118,16,25,0.0
77109,787925001,118,1,25,0.0
77110,787934001,105,47,25,0.0
77111,787934002,105,5,25,0.0
77112,787946002,127,1,25,0.0
77113,787946003,127,19,25,0.0
77114,787948001,105,4,25,0.0
77115,787948002,105,48,25,0.0
77116,787948003,105,17,25,0.0
77117,787948004,105,1,25,0.0
77118,787952001,118,1,25,0.0
77119,787959001,118,1,0,0.0
77120,787965001,105,5,25,0.0
77121,787965002,105,30,25,0.0
77122,787976001,25,5,25,0.0
77123,787976002,25,19,25,0.0
77124,787977001,25,15,25,0.0
77125,787977002,25,30,25,0.0
77126,787987001,61,1,25,0.0
77127,787989001,61,1,0,0.0
77128,787999001,113,47,9,0.0
77129,788002001,118,15,25,0.0
77130,788002002,118,49,25,0.0
77131,788002003,118,17,25,0.0
77132,788006001,34,1,14,0.0
77133,788006002,34,11,14,0.0
77134,788048001,46,5,26,0.0
77135,788048002,46,17,1,0.0
77136,788048003,46,48,0,0.0
77137,788048004,46,17,0,0.0
77138,788067001,59,1,25,0.0
77139,788067002,59,16,25,0.0
77140,788091002,105,17,15,0.0
77141,788093001,34,47,0,0.0
77142,788093002,34,1,0,0.0
77143,788093003,34,19,0,0.0
77144,788102001,100,47,25,0.0
77145,788106003,34,1,1,0.0
77146,788106005,34,5,11,0.0
77147,788107002,34,47,25,0.0
77148,788107003,34,1,25,0.0
77149,788107006,34,1,26,0.0
77150,788107007,34,2,25,0.0
77151,788115001,34,11,25,0.0
77152,788125001,8,1,25,0.0
77153,788125002,8,49,25,0.0
77154,788138001,118,20,7,0.0
77155,788139001,118,5,7,0.0
77156,788142001,59,47,22,0.0
77157,788142003,59,1,22,0.0
77158,788146001,95,20,0,0.0
77159,788165001,15,1,11,0.0
77160,788170001,60,1,25,0.0
77161,788170003,60,16,25,0.0
77162,788170006,60,12,25,0.0
77163,788172001,28,4,15,0.0
77164,788172002,28,1,25,0.0
77165,788172003,28,7,15,0.0
77166,788172006,28,18,15,0.0
77167,788172007,28,1,4,0.0
77168,788172011,28,1,25,0.0
77169,788176001,34,1,25,0.0
77170,788176002,34,1,0,0.0
77171,788176003,34,6,0,0.0
77172,788176004,34,19,0,0.0
77173,788176005,34,29,0,0.0
77174,788177001,17,1,11,0.0
77175,788178001,34,29,25,0.0
77176,788196001,52,48,25,0.0
77177,788203001,37,29,17,0.0
77178,788216003,127,32,0,0.0
77179,788217001,105,17,25,0.0
77180,788219002,105,24,15,0.0
77181,788222001,105,47,25,0.0
77182,788223001,105,17,25,0.0
77183,788223002,105,48,25,0.0
77184,788225001,25,24,25,0.0
77185,788225002,25,6,25,0.0
77186,788225003,25,11,25,0.0
77187,788226001,91,1,0,0.0
77188,788227001,54,24,25,0.0
77189,788227002,54,29,25,0.0
77190,788237001,105,25,25,0.0
77191,788242001,34,1,25,0.0
77192,788247001,34,19,25,0.0
77193,788247002,34,30,25,0.0
77194,788248001,25,0,15,0.0
77195,788248003,25,1,25,0.0
77196,788256002,34,19,25,0.0
77197,788261001,127,1,25,0.0
77198,788261004,127,47,25,0.0
77199,788264001,105,22,13,0.0
77200,788277001,127,47,0,0.0
77201,788278001,105,29,1,0.0
77202,788278004,105,1,1,0.0
77203,788281001,28,1,25,0.0
77204,788281002,28,5,25,0.0
77205,788281003,28,1,21,0.0
77206,788291001,5,39,15,0.0
77207,788298001,34,1,25,0.0
77208,788301001,28,1,25,0.0
77209,788301002,28,4,25,0.0
77210,788301003,28,7,4,0.0
77211,788301004,28,7,21,0.0
77212,788303001,60,19,25,0.0
77213,788306001,60,19,15,0.0
77214,788308001,28,5,25,0.0
77215,788319004,34,8,25,0.0
77216,788323003,34,1,25,0.0
77217,788323004,34,37,25,0.0
77218,788323006,34,19,25,0.0
77219,788324001,34,1,25,0.0
77220,788324008,34,48,25,0.0
77221,788324009,34,37,25,0.0
77222,788326001,105,30,25,0.0
77223,788326002,105,35,25,0.0
77224,788326003,105,1,25,0.0
77225,788326004,105,29,15,0.0
77226,788327002,105,32,15,0.0
77227,788327004,105,29,15,0.0
77228,788328001,105,1,25,0.0
77229,788328003,105,29,15,0.0
77230,788328005,105,15,15,0.0
77231,788328006,105,20,15,0.0
77232,788342003,105,29,25,0.0
77233,788358001,118,5,25,0.0
77234,788358002,118,4,25,0.0
77235,788381001,6,5,25,0.0
77236,788381002,6,24,25,0.0
77237,788383001,95,5,0,0.0
77238,788400001,65,1,25,0.0
77239,788429001,71,17,10,0.0
77240,788429004,71,24,26,0.0
77241,788455001,105,7,1,0.0
77242,788455002,105,29,1,0.0
77243,788455003,105,42,1,0.0
77244,788455007,105,16,1,0.0
77245,788455008,105,0,1,0.0
77246,788455009,105,1,1,0.0
77247,788463001,127,40,15,0.0
77248,788463002,127,17,15,0.0
77249,788463003,127,19,15,0.0
77250,788464001,34,11,25,0.0
77251,788470001,92,4,25,0.0
77252,788470002,92,1,25,0.0
77253,788471002,92,42,25,0.0
77254,788489001,105,19,13,0.0
77255,788489002,105,40,15,0.0
77256,788489003,105,16,15,0.0
77257,788490001,105,5,15,0.0
77258,788490003,105,18,15,0.0
77259,788511001,105,11,25,0.0
77260,788516001,118,7,15,0.0
77261,788516003,118,17,15,0.0
77262,788517001,105,4,25,0.0
77263,788517002,105,5,25,0.0
77264,788517003,105,1,25,0.0
77265,788527001,34,47,14,0.0
77266,788535001,28,1,4,0.0
77267,788547001,127,47,25,0.0
77268,788548001,5,6,0,0.0
77269,788564001,52,11,1,0.0
77270,788564002,52,11,1,0.0
77271,788564003,52,1,1,0.0
77272,788574001,118,1,25,0.0
77273,788575001,118,20,25,0.0
77274,788575002,118,7,25,0.0
77275,788575003,118,20,7,0.0
77276,788575004,118,5,7,0.0
77277,788576001,118,20,25,0.0
77278,788578001,118,2,25,0.0
77279,788580001,12,47,25,0.0
77280,788580002,12,42,25,0.0
77281,788589001,113,17,15,0.0
77282,788589002,113,11,25,0.0
77283,788589003,113,24,25,0.0
77284,788595001,34,1,25,0.0
77285,788604001,34,1,11,0.0
77286,788606001,34,11,25,0.0
77287,788627001,110,29,25,0.0
77288,788627002,110,22,25,0.0
77289,788627003,110,28,25,0.0
77290,788632001,105,7,15,0.0
77291,788632002,105,4,15,0.0
77292,788632003,105,42,15,0.0
77293,788632004,105,0,15,0.0
77294,788632005,105,40,15,0.0
77295,788632006,105,0,15,0.0
77296,788632007,105,16,15,0.0
77297,788632009,105,48,15,0.0
77298,788633001,105,29,13,0.0
77299,788647002,12,11,4,0.0
77300,788647004,12,5,4,0.0
77301,788651001,105,12,1,0.0
77302,788651002,105,29,1,0.0
77303,788667003,95,45,25,0.0
77304,788687001,34,19,0,0.0
77305,788687002,34,19,25,0.0
77306,788688001,61,6,25,0.0
77307,788688002,61,1,25,0.0
77308,788689001,99,47,25,0.0
77309,788692001,34,29,0,0.0
77310,788694001,34,20,16,0.0
77311,788696001,24,1,21,0.0
77312,788696002,24,17,21,0.0
77313,788696003,24,1,25,0.0
77314,788720001,12,2,7,0.0
77315,788739001,105,48,26,0.0
77316,788754001,65,19,4,0.0
77317,788754002,65,1,4,0.0
77318,788768001,113,1,25,0.0
77319,788768002,113,11,25,0.0
77320,788773001,99,43,1,0.0
77321,788791001,91,5,0,0.0
77322,788805001,110,47,22,0.0
77323,788805002,110,17,22,0.0
77324,788805003,110,47,22,0.0
77325,788805004,110,17,22,0.0
77326,788824001,83,17,25,0.0
77327,788824002,83,40,25,0.0
77328,788824003,83,2,25,0.0
77329,788824004,83,40,25,0.0
77330,788828001,84,5,1,0.0
77331,788828002,84,24,1,0.0
77332,788843002,113,1,25,0.0
77333,788844001,122,1,14,0.0
77334,788846001,34,6,0,0.0
77335,788846004,34,1,25,0.0
77336,788846008,34,4,0,0.0
77337,788846010,34,1,0,0.0
77338,788846012,34,19,0,0.0
77339,788861002,34,13,9,0.0
77340,788888001,91,1,8,0.0
77341,788903001,54,30,25,0.0
77342,788903002,54,7,25,0.0
77343,788928001,34,9,26,0.0
77344,788928002,34,24,26,0.0
77345,788946001,118,1,25,0.0
77346,788950002,34,1,14,0.0
77347,788972001,46,11,0,0.0
77348,788984001,54,7,25,0.0
77349,789010001,52,1,0,0.0
77350,789012001,52,1,25,0.0
77351,789023001,17,1,6,0.0
77352,789025001,73,25,25,0.0
77353,789028001,123,1,25,0.0
77354,789028003,123,11,25,0.0
77355,789049001,25,1,25,0.0
77356,789049005,25,19,15,0.0
77357,789049007,25,21,15,0.0
77358,789051001,52,1,25,0.0
77359,789052001,73,35,25,0.0
77360,789060001,105,12,25,0.0
77361,789060004,105,1,13,0.0
77362,789060007,105,15,15,0.0
77363,789078001,13,23,14,0.0
77364,789081001,13,12,25,0.0
77365,789081002,13,11,25,0.0
77366,789081003,13,1,11,0.0
77367,789087001,105,1,25,0.0
77368,789087002,105,21,15,0.0
77369,789094001,34,1,14,0.0
77370,789094002,34,42,14,0.0
77371,789101001,74,1,25,0.0
77372,789105002,105,47,25,0.0
77373,789119002,28,7,25,0.0
77374,789124001,127,1,25,0.0
77375,789124002,127,47,9,0.0
77376,789139001,89,1,4,0.0
77377,789139002,89,13,4,0.0
77378,789147002,34,1,0,0.0
77379,789147004,34,11,0,0.0
77380,789147006,34,1,0,0.0
77381,789147008,34,8,0,0.0
77382,789150001,34,0,4,0.0
77383,789158001,89,5,25,0.0
77384,789158002,89,49,25,0.0
77385,789158005,89,11,25,0.0
77386,789158006,89,1,25,0.0
77387,789158007,89,7,15,0.0
77388,789158008,89,4,25,0.0
77389,789158009,89,8,25,0.0
77390,789162001,95,5,25,0.0
77391,789162003,95,24,25,0.0
77392,789189001,34,6,25,0.0
77393,789191001,91,20,25,0.0
77394,789193001,34,11,25,0.0
77395,789216001,81,1,25,0.0
77396,789216002,81,11,25,0.0
77397,789225001,95,0,25,0.0
77398,789225002,95,1,25,0.0
77399,789235001,15,1,25,0.0
77400,789245001,59,1,25,0.0
77401,789245002,59,17,15,0.0
77402,789247002,118,1,15,0.0
77403,789247003,118,5,21,0.0
77404,789254001,113,47,25,0.0
77405,789261001,60,1,25,0.0
77406,789262001,125,1,22,0.0
77407,789263001,59,9,25,0.0
77408,789274001,60,1,25,0.0
77409,789295003,127,40,25,0.0
77410,789301001,12,0,0,0.0
77411,789301002,12,19,0,0.0
77412,789303001,12,0,0,0.0
77413,789303002,12,6,25,0.0
77414,789303003,12,19,0,0.0
77415,789304001,12,49,0,0.0
77416,789304003,12,16,0,0.0
77417,789304005,12,48,25,0.0
77418,789309001,12,0,0,0.0
77419,789309002,12,1,25,0.0
77420,789309003,12,19,0,0.0
77421,789309005,12,42,25,0.0
77422,789326001,95,1,25,0.0
77423,789331001,12,19,25,0.0
77424,789331003,12,6,25,0.0
77425,789349001,84,42,4,0.0
77426,789353001,60,11,26,0.0
77427,789355001,11,1,25,0.0
77428,789356001,75,1,25,0.0
77429,789359002,34,1,0,0.0
77430,789361001,34,4,14,0.0
77431,789362001,34,1,25,0.0
77432,789363001,34,48,5,0.0
77433,789365001,95,11,26,0.0
77434,789367001,95,1,25,0.0
77435,789368001,95,30,0,0.0
77436,789370001,118,4,25,0.0
77437,789374001,118,1,25,0.0
77438,789376001,118,4,7,0.0
77439,789377001,118,1,25,0.0
77440,789379001,12,47,25,0.0
77441,789379002,12,1,25,0.0
77442,789382003,91,4,14,0.0
77443,789383002,91,6,25,0.0
77444,789384002,91,19,0,0.0
77445,789387001,34,28,25,0.0
77446,789388001,113,22,23,0.0
77447,789389001,113,1,25,0.0
77448,789390001,113,19,0,0.0
77449,789390003,113,48,25,0.0
77450,789391001,113,43,25,0.0
77451,789392001,113,22,23,0.0
77452,789393003,110,19,0,0.0
77453,789394002,105,48,5,0.0
77454,789395001,105,19,5,0.0
77455,789397004,105,11,25,0.0
77456,789398001,105,29,25,0.0
77457,789399001,105,48,5,0.0
77458,789399002,105,5,5,0.0
77459,789400001,11,7,4,0.0
77460,789403001,84,24,0,0.0
77461,789407001,11,5,21,0.0
77462,789407002,11,1,4,0.0
77463,789407003,11,5,15,0.0
77464,789407004,11,5,21,0.0
77465,789407005,11,1,15,0.0
77466,789407007,11,5,21,0.0
77467,789417002,95,1,25,0.0
77468,789425001,13,1,25,0.0
77469,789425002,13,9,25,0.0
77470,789473001,125,17,22,0.0
77471,789540001,15,49,25,0.0
77472,789540002,15,1,25,0.0
77473,789545001,60,1,25,0.0
77474,789575001,34,47,11,0.0
77475,789576001,34,11,25,0.0
77476,789577001,14,47,25,0.0
77477,789578001,46,1,25,0.0
77478,789606004,105,8,10,0.0
77479,789606009,105,5,10,0.0
77480,789606012,105,17,10,0.0
77481,789622001,118,1,5,0.0
77482,789622002,118,5,5,0.0
77483,789622003,118,1,0,0.0
77484,789629001,118,49,25,0.0
77485,789629002,118,1,25,0.0
77486,789629003,118,42,25,0.0
77487,789661002,59,27,0,0.0
77488,789661003,59,24,22,0.0
77489,789661004,59,5,10,0.0
77490,789662001,59,22,1,0.0
77491,789667001,42,1,25,0.0
77492,789668001,42,47,25,0.0
77493,789668002,42,4,25,0.0
77494,789669002,42,49,0,0.0
77495,789674001,99,0,0,0.0
77496,789674004,99,1,25,0.0
77497,789674005,99,4,0,0.0
77498,789676001,57,1,0,0.0
77499,789681001,81,1,25,0.0
77500,789689001,15,4,25,0.0
77501,789689004,15,1,25,0.0
77502,789690001,15,1,25,0.0
77503,789690004,15,0,25,0.0
77504,789701001,14,1,25,0.0
77505,789707001,12,47,0,0.0
77506,789707002,12,27,0,0.0
77507,789707004,12,48,0,0.0
77508,789707005,12,4,0,0.0
77509,789721001,6,1,25,0.0
77510,789723001,57,4,25,0.0
77511,789729001,15,1,25,0.0
77512,789734001,15,1,25,0.0
77513,789734002,15,45,25,0.0
77514,789734003,15,49,25,0.0
77515,789746001,105,47,22,0.0
77516,789769001,91,47,25,0.0
77517,789770001,59,24,10,0.0
77518,789770006,59,1,25,0.0
77519,789770007,59,29,25,0.0
77520,789770008,59,48,9,0.0
77521,789772001,91,47,25,0.0
77522,789772003,91,1,25,0.0
77523,789772004,91,20,0,0.0
77524,789774001,92,16,25,0.0
77525,789774002,92,1,25,0.0
77526,789780001,105,5,5,0.0
77527,789780002,105,17,0,0.0
77528,789780003,105,5,0,0.0
77529,789780004,105,0,10,0.0
77530,789780005,105,48,10,0.0
77531,789808001,105,29,15,0.0
77532,789808002,105,17,15,0.0
77533,789808003,105,23,25,0.0
77534,789812001,92,5,25,0.0
77535,789812002,92,1,25,0.0
77536,789843001,19,49,18,0.0
77537,789852001,127,29,25,0.0
77538,789872001,60,19,25,0.0
77539,789872002,60,16,25,0.0
77540,789882001,118,5,7,0.0
77541,789889001,110,24,18,0.0
77542,789909001,34,1,26,0.0
77543,789910001,105,1,25,0.0
77544,789921001,105,1,25,0.0
77545,789921002,105,40,25,0.0
77546,789921003,105,30,25,0.0
77547,789940001,113,47,25,0.0
77548,789940002,113,17,15,0.0
77549,789942002,118,1,25,0.0
77550,789963001,34,23,11,0.0
77551,789963002,34,1,11,0.0
77552,789974001,92,1,25,0.0
77553,789977001,15,1,25,0.0
77554,789998001,110,5,10,0.0
77555,789998002,110,42,10,0.0
77556,790006001,60,1,25,0.0
77557,790006002,60,15,25,0.0
77558,790006003,60,0,25,0.0
77559,790007001,99,1,1,0.0
77560,790008001,9,1,17,0.0
77561,790010001,107,1,17,0.0
77562,790019001,99,5,25,0.0
77563,790034001,12,42,0,0.0
77564,790034002,12,1,0,0.0
77565,790038001,88,1,25,0.0
77566,790051001,110,1,25,0.0
77567,790057001,118,19,25,0.0
77568,790063001,34,6,26,0.0
77569,790096001,113,1,25,0.0
77570,790096002,113,47,25,0.0
77571,790096003,113,48,25,0.0
77572,790096004,113,28,25,0.0
77573,790101001,34,1,25,0.0
77574,790101002,34,0,0,0.0
77575,790101003,34,42,25,0.0
77576,790101004,34,39,25,0.0
77577,790113001,84,47,10,0.0
77578,790113002,84,42,22,0.0
77579,790117001,5,1,25,0.0
77580,790119001,118,0,25,0.0
77581,790132001,84,17,0,0.0
77582,790132002,84,1,6,0.0
77583,790139001,5,1,25,0.0
77584,790160003,12,47,25,0.0
77585,790160005,12,29,26,0.0
77586,790160006,12,32,0,0.0
77587,790167001,12,47,14,0.0
77588,790167002,12,1,14,0.0
77589,790167004,12,19,13,0.0
77590,790216001,34,1,25,0.0
77591,790216003,34,19,25,0.0
77592,790219002,113,48,15,0.0
77593,790247001,110,5,26,0.0
77594,790247002,110,48,26,0.0
77595,790247004,110,49,26,0.0
77596,790247005,110,17,26,0.0
77597,790247006,110,7,26,0.0
77598,790248001,110,24,0,0.0
77599,790248002,110,47,0,0.0
77600,790248003,110,42,0,0.0
77601,790248004,110,27,0,0.0
77602,790248006,110,22,0,0.0
77603,790269001,118,19,13,0.0
77604,790270001,105,19,13,0.0
77605,790279001,95,24,25,0.0
77606,790279003,95,1,25,0.0
77607,790288001,34,9,22,0.0
77608,790288002,34,1,8,0.0
77609,790299002,12,27,0,0.0
77610,790304001,118,5,5,0.0
77611,790304002,118,17,5,0.0
77612,790304003,118,6,5,0.0
77613,790309001,76,22,0,0.0
77614,790315001,34,11,0,0.0
77615,790315002,34,1,0,0.0
77616,790340002,99,43,17,0.0
77617,790340003,99,47,25,0.0
77618,790340004,99,24,25,0.0
77619,790350001,13,1,14,0.0
77620,790365001,65,1,25,0.0
77621,790368001,118,1,25,0.0
77622,790368002,118,49,25,0.0
77623,790368004,118,6,25,0.0
77624,790368005,118,6,25,0.0
77625,790368006,118,1,25,0.0
77626,790368009,118,11,25,0.0
77627,790368010,118,7,25,0.0
77628,790368011,118,8,25,0.0
77629,790374001,118,19,25,0.0
77630,790375004,92,1,25,0.0
77631,790376001,61,19,0,0.0
77632,790383001,82,22,25,0.0
77633,790383003,82,40,0,0.0
77634,790383006,82,5,0,0.0
77635,790383007,82,7,0,0.0
77636,790388001,54,40,5,0.0
77637,790395001,110,47,22,0.0
77638,790448001,127,1,25,0.0
77639,790448002,127,11,25,0.0
77640,790448003,127,19,25,0.0
77641,790450001,12,47,14,0.0
77642,790494002,65,1,25,0.0
77643,790502001,113,1,25,0.0
77644,790502002,113,11,25,0.0
77645,790504001,95,1,25,0.0
77646,790505001,34,12,25,0.0
77647,790505003,34,1,25,0.0
77648,790505004,34,6,25,0.0
77649,790505006,34,40,25,0.0
77650,790505007,34,0,0,0.0
77651,790517001,112,1,4,0.0
77652,790518001,112,5,25,0.0
77653,790518002,112,24,25,0.0
77654,790518003,112,28,25,0.0
77655,790518006,112,8,25,0.0
77656,790518007,112,5,18,0.0
77657,790519001,73,42,25,0.0
77658,790519002,73,6,25,0.0
77659,790542001,15,1,25,0.0
77660,790564001,118,1,25,0.0
77661,790564002,118,0,15,0.0
77662,790564003,118,5,25,0.0
77663,790564004,118,6,25,0.0
77664,790564005,118,42,25,0.0
77665,790574001,118,7,25,0.0
77666,790574002,118,0,25,0.0
77667,790577001,118,5,25,0.0
77668,790577002,118,4,25,0.0
77669,790602001,110,1,25,0.0
77670,790612001,15,1,25,0.0
77671,790613001,118,2,7,0.0
77672,790635001,95,11,4,0.0
77673,790635002,95,11,4,0.0
77674,790640001,54,5,0,0.0
77675,790640002,54,24,13,0.0
77676,790640003,54,7,13,0.0
77677,790640004,54,5,13,0.0
77678,790643001,105,1,25,0.0
77679,790644001,105,1,11,0.0
77680,790645001,105,1,25,0.0
77681,790645005,105,19,15,0.0
77682,790645006,105,21,15,0.0
77683,790645007,105,11,15,0.0
77684,790650001,34,1,25,0.0
77685,790651001,105,1,25,0.0
77686,790651002,105,17,25,0.0
77687,790651003,105,11,25,0.0
77688,790663002,95,1,25,0.0
77689,790663003,95,19,25,0.0
77690,790663007,95,30,25,0.0
77691,790666001,118,19,26,0.0
77692,790686001,110,1,25,0.0
77693,790686003,110,47,24,0.0
77694,790686005,110,16,26,0.0
77695,790686006,110,24,24,0.0
77696,790686007,110,5,24,0.0
77697,790716001,17,1,11,0.0
77698,790728001,34,48,25,0.0
77699,790728004,34,7,25,0.0
77700,790728007,34,16,25,0.0
77701,790732002,12,28,0,0.0
77702,790732003,12,20,0,0.0
77703,790749002,61,1,25,0.0
77704,790772001,42,1,25,0.0
77705,790786001,12,19,13,0.0
77706,790786002,12,8,13,0.0
77707,790791001,12,49,25,0.0
77708,790791002,12,12,25,0.0
77709,790791003,12,29,25,0.0
77710,790791004,12,6,25,0.0
77711,790791005,12,0,0,0.0
77712,790791007,12,24,25,0.0
77713,790791008,12,15,0,0.0
77714,790819001,105,5,9,0.0
77715,790820001,60,1,25,0.0
77716,790820002,59,16,25,0.0
77717,790820003,59,0,25,0.0
77718,790820004,59,5,25,0.0
77719,790820008,59,4,25,0.0
77720,790820009,59,16,0,0.0
77721,790821001,65,7,17,0.0
77722,790831001,70,47,25,0.0
77723,790838001,113,28,25,0.0
77724,790838002,113,26,25,0.0
77725,790869001,73,1,25,0.0
77726,790869002,73,49,25,0.0
77727,790880001,91,1,25,0.0
77728,790880002,91,19,0,0.0
77729,790897001,54,7,13,0.0
77730,790897002,54,24,13,0.0
77731,790897004,54,7,13,0.0
77732,790897006,54,24,13,0.0
77733,790897008,54,17,13,0.0
77734,790904001,118,7,25,0.0
77735,790904002,118,1,25,0.0
77736,790904003,118,16,25,0.0
77737,790904006,118,16,0,0.0
77738,790904007,118,0,25,0.0
77739,790907001,60,0,0,0.0
77740,790914001,48,1,25,0.0
77741,790918001,110,1,25,0.0
77742,790919001,48,1,4,0.0
77743,790929001,105,1,21,0.0
77744,790929003,105,1,0,0.0
77745,790939001,42,1,21,0.0
77746,790940001,59,17,23,0.0
77747,790945001,105,5,10,0.0
77748,790945002,105,47,10,0.0
77749,790945003,105,16,10,0.0
77750,790945004,105,1,22,0.0
77751,790968001,34,1,25,0.0
77752,790973001,110,47,25,0.0
77753,790976002,34,1,25,0.0
77754,790976003,34,40,25,0.0
77755,790976006,34,19,25,0.0
77756,790992001,89,0,25,0.0
77757,790992002,89,1,25,0.0
77758,790992003,89,23,25,0.0
77759,791006001,118,1,7,0.0
77760,791006002,118,2,7,0.0
77761,791014001,5,19,1,0.0
77762,791018001,59,42,10,0.0
77763,791018002,59,1,9,0.0
77764,791033001,60,1,25,0.0
77765,791033003,59,24,25,0.0
77766,791033005,59,19,0,0.0
77767,791033006,59,21,25,0.0
77768,791033007,59,9,25,0.0
77769,791033008,59,17,17,0.0
77770,791033010,60,41,25,0.0
77771,791047001,48,5,25,0.0
77772,791103001,13,5,26,0.0
77773,791120001,113,1,13,0.0
77774,791120002,113,1,25,0.0
77775,791122001,95,1,13,0.0
77776,791131001,95,12,11,0.0
77777,791132001,105,1,25,0.0
77778,791132002,105,23,25,0.0
77779,791142001,34,11,25,0.0
77780,791143001,118,1,25,0.0
77781,791144001,105,11,10,0.0
77782,791144002,105,47,10,0.0
77783,791144003,105,24,10,0.0
77784,791144004,105,17,10,0.0
77785,791152003,113,6,25,0.0
77786,791202001,118,1,25,0.0
77787,791215001,81,1,25,0.0
77788,791215003,81,19,25,0.0
77789,791223001,118,2,25,0.0
77790,791223002,118,1,25,0.0
77791,791223006,118,19,25,0.0
77792,791223007,118,26,25,0.0
