UserIndex,ItemIndex,Label
19714,1671,1
19714,38562,1
19717,36427,1
19720,56080,1
19720,56081,1
19721,31334,1
19722,48764,1
19722,51782,1
19722,47008,1
19722,6226,1
19723,13298,1
19723,32871,1
19723,32871,1
19723,46091,1
19723,39395,1
19724,10918,1
19724,11364,1
19724,10021,1
19724,21172,1
19725,12279,1
19730,39709,1
19731,44092,1
19731,7663,1
19731,7882,1
19731,36116,1
19731,43475,1
19731,32446,1
19731,7668,1
19731,47427,1
19734,19062,1
19734,46945,1
19734,39664,1
19734,18327,1
19734,37940,1
19735,29173,1
19735,13288,1
19735,42272,1
19735,6720,1
19735,41580,1
19735,48204,1
19735,29172,1
19738,6074,1
19740,38332,1
19740,46325,1
19741,11456,1
19741,16690,1
19742,14322,1
19743,55833,1
19743,40742,1
19743,39854,1
19744,13184,1
19744,13185,1
19749,41297,1
19749,41297,1
19749,15003,1
19749,34609,1
19749,17405,1
19750,40737,1
19750,7665,1
19750,7665,1
19750,38192,1
19750,38192,1
19750,44487,1
19750,44487,1
19752,7530,1
19753,34418,1
19758,9936,1
19759,14309,1
19759,14313,1
19759,39875,1
19763,39572,1
19763,44554,1
19763,39574,1
19763,56594,1
19766,25075,1
19766,19947,1
19766,43781,1
19766,38332,1
19766,24997,1
19766,41331,1
19766,26291,1
19766,11448,1
19766,14322,1
19766,31897,1
19766,32387,1
19767,27053,1
19768,25490,1
19771,28394,1
19772,24837,1
19772,40143,1
19773,40302,1
19774,43493,1
19774,33180,1
19774,39709,1
19774,10310,1
19774,10310,1
19774,44677,1
19774,24283,1
19774,32814,1
19774,32814,1
19774,32814,1
19774,32819,1
19774,32819,1
19774,46091,1
19775,13272,1
19775,9497,1
19775,15825,1
19775,3585,1
19776,6074,1
19776,42635,1
19776,43603,1
19777,9942,1
19778,18411,1
19778,42107,1
19778,39861,1
19781,36634,1
19781,36634,1
19781,12628,1
19781,12628,1
19781,46325,1
19781,31037,1
19781,31037,1
19781,31037,1
19781,39387,1
19781,31564,1
19785,33047,1
19786,25759,1
19786,32518,1
19786,38464,1
19787,32219,1
19788,26257,1
19789,40609,1
19789,33225,1
19789,33225,1
19789,24857,1
19789,39285,1
19789,39285,1
19789,7204,1
19789,7206,1
19789,8400,1
19789,46325,1
19789,23964,1
19789,23964,1
19789,33569,1
19789,33569,1
19789,6140,1
19789,15877,1
19789,3341,1
19789,3341,1
19789,33255,1
19789,24856,1
19789,24856,1
19789,41389,1
19791,39567,1
19791,39567,1
19791,39567,1
19791,39567,1
19793,2228,1
19793,2239,1
19793,2239,1
19795,40142,1
19799,3922,1
19799,53600,1
19799,13294,1
19799,3919,1
19799,42797,1
19799,3918,1
19799,10532,1
19799,10553,1
19799,23994,1
19799,23011,1
19800,2263,1
19801,43832,1
19801,37710,1
19803,14278,1
19803,26313,1
19805,46986,1
19805,40742,1
19805,2364,1
19806,6305,1
19806,40991,1
19806,6307,1
19807,44676,1
19807,40548,1
19807,4040,1
19807,34743,1
19807,10309,1
19810,8400,1
19810,5416,1
19812,6074,1
19812,18606,1
19812,3058,1
19812,38047,1
19812,29743,1
19812,31988,1
19812,29712,1
19812,17487,1
19813,31377,1
19815,6246,1
19815,37617,1
19815,511,1
19815,37240,1
19815,37621,1
19815,16777,1
19815,7156,1
19821,4372,1
19821,12682,1
19822,24627,1
19822,20614,1
19823,40303,1
19827,18606,1
19828,31710,1
19828,31699,1
19828,31711,1
19828,43797,1
19828,44050,1
19830,10131,1
19830,40743,1
19830,46318,1
19830,20,1
19830,25857,1
19833,33940,1
19833,30561,1
19833,30563,1
19838,30199,1
19838,33426,1
19839,26559,1
19839,26559,1
19839,14308,1
19839,14308,1
19841,52593,1
19841,43493,1
19843,3586,1
19846,34437,1
19846,1577,1
19848,1695,1
19848,1695,1
19849,37621,1
19849,1340,1
19849,9756,1
19863,8195,1
19863,28012,1
19863,28012,1
19863,4128,1
19863,4128,1
19863,2532,1
19863,36823,1
19863,36823,1
19863,32997,1
19864,17637,1
19864,33178,1
19865,17605,1
19865,48569,1
19866,4145,1
19866,4144,1
19867,6784,1
19867,7442,1
19867,7442,1
19867,7442,1
19867,45663,1
19867,45663,1
19867,7443,1
19867,7443,1
19867,19869,1
19867,19869,1
19868,139,1
19868,20,1
19868,20,1
19868,21,1
19869,14768,1
19871,40268,1
19872,45765,1
19872,12253,1
19872,12265,1
19872,18306,1
19872,12263,1
19875,33604,1
19876,47017,1
19876,47016,1
19876,51734,1
19878,43709,1
19880,21704,1
19880,21704,1
19880,21702,1
19880,19764,1
19880,1493,1
19880,1509,1
19880,1509,1
19880,46325,1
19882,32653,1
19882,6517,1
19882,32652,1
19882,13189,1
19883,31975,1
19883,47,1
19886,20480,1
19886,2217,1
19889,2885,1
19889,28,1
19889,47,1
19891,2794,1
19891,22467,1
19893,14955,1
19893,14955,1
19896,36117,1
19896,4343,1
19896,4343,1
19896,4343,1
19896,4343,1
19896,52730,1
19896,29648,1
19896,29648,1
19896,3293,1
19896,3293,1
19896,3293,1
19896,3293,1
19896,3293,1
19896,38251,1
19896,38251,1
19896,38251,1
19896,39648,1
19896,16244,1
19896,36116,1
19896,29649,1
19896,37851,1
19898,21729,1
19899,20723,1
19899,33841,1
19899,9956,1
19899,34011,1
19899,33843,1
19900,23728,1
19900,23728,1
19900,3765,1
19900,13596,1
19900,16243,1
19900,32583,1
19900,20265,1
19902,35370,1
19903,10337,1
19904,2305,1
19905,11602,1
19905,10063,1
19905,3624,1
19907,46324,1
19907,46324,1
19913,71,1
19913,388,1
19913,2652,1
19914,2256,1
19915,28064,1
19915,28959,1
19916,32690,1
19917,42328,1
19917,21662,1
19922,38449,1
19922,36092,1
19922,36093,1
19923,41679,1
19923,14271,1
19924,94,1
19924,38773,1
19924,95,1
19930,22642,1
19930,45873,1
19930,43168,1
19930,23000,1
19930,25858,1
19930,25847,1
19931,14089,1
19931,36543,1
19931,2231,1
19934,3978,1
19935,43788,1
19935,43788,1
19935,31723,1
19936,41352,1
19936,7302,1
19936,43824,1
19936,47016,1
19936,46087,1
19936,39283,1
19936,17484,1
19937,13524,1
19937,16257,1
19937,19788,1
19937,27530,1
19939,31570,1
19939,31570,1
19939,40046,1
19939,40037,1
19940,14307,1
19940,21123,1
19940,8015,1
19940,16732,1
19940,1905,1
19940,5156,1
19947,23233,1
19950,40736,1
19950,40736,1
19950,41203,1
19955,8325,1
19955,10749,1
19958,26805,1
19960,27054,1
19960,27054,1
19961,9371,1
19962,14975,1
19963,33154,1
19963,33155,1
19964,17450,1
19964,35693,1
19965,22146,1
19965,46322,1
19968,34582,1
19968,25450,1
19969,39211,1
19969,38775,1
19969,38775,1
19969,18214,1
19970,18392,1
19970,18392,1
19970,251,1
19970,251,1
19970,512,1
19970,253,1
19971,10309,1
19971,10309,1
19972,13627,1
19972,23728,1
19972,23734,1
19972,36799,1
19972,23727,1
19977,34247,1
19977,13284,1
19977,16472,1
19977,21390,1
19977,16451,1
19979,483,1
19979,21914,1
19979,20418,1
19979,6716,1
19979,19914,1
19980,11458,1
19980,12609,1
19980,31734,1
19980,10307,1
19980,16999,1
19980,31728,1
19980,39665,1
19980,11456,1
19981,2898,1
19981,28522,1
19981,808,1
19981,14366,1
19981,27018,1
19981,25757,1
19981,34292,1
19983,43113,1
19984,58569,1
19987,17773,1
19987,24356,1
19987,25041,1
19987,28202,1
19987,7479,1
19987,17441,1
19987,18082,1
19987,31612,1
19990,32141,1
19990,33219,1
19991,33563,1
19993,46325,1
19996,30339,1
19996,38416,1
19997,39876,1
19997,42646,1
19997,33217,1
19999,40306,1
19999,28815,1
19999,30103,1
20002,33183,1
20002,41044,1
20004,43788,1
20004,43788,1
20005,30310,1
20005,12582,1
20005,12582,1
20005,32956,1
20006,39211,1
20006,40195,1
20006,40345,1
20006,6940,1
20006,38690,1
20006,38074,1
20007,25690,1
20007,2143,1
20009,35183,1
20009,33393,1
20009,34317,1
20009,40373,1
20009,33998,1
20009,44682,1
20010,16004,1
20014,42472,1
20017,46318,1
20018,31711,1
20018,31700,1
20020,16351,1
20021,5686,1
20021,15826,1
20022,8400,1
20022,24286,1
20022,29712,1
20023,21462,1
20027,33161,1
20028,39861,1
20028,33157,1
20028,41203,1
20028,41204,1
20028,41202,1
20029,43238,1
20031,3308,1
20031,3308,1
20031,11903,1
20031,12229,1
20031,12229,1
20031,36509,1
20031,985,1
20031,53721,1
20031,26472,1
20031,43479,1
20031,26455,1
20031,26468,1
20031,4940,1
20031,28833,1
20031,42615,1
20032,21247,1
20032,40305,1
20032,17413,1
20032,40743,1
20032,47435,1
20032,38429,1
20032,42634,1
20034,10879,1
20034,28456,1
20034,28455,1
20034,28455,1
20038,37367,1
20038,38947,1
20038,48569,1
20041,14263,1
20043,44487,1
20045,14961,1
20045,14961,1
20045,17310,1
20045,21508,1
20045,14010,1
20045,17309,1
20048,31710,1
20048,38454,1
20048,38454,1
20048,43799,1
20048,43799,1
20048,43797,1
20048,38457,1
20048,38457,1
20050,40644,1
20050,7084,1
20054,31226,1
20056,43168,1
20056,42647,1
20057,46322,1
20057,46322,1
20057,42633,1
20057,26307,1
20057,46325,1
20057,46325,1
20057,7486,1
20057,28096,1
20057,46323,1
20057,46323,1
20057,40858,1
20057,7487,1
20057,13787,1
20058,33162,1
20058,43087,1
20059,35673,1
20059,29446,1
20059,35674,1
20059,19960,1
20059,29444,1
20062,41207,1
20062,8092,1
20062,39874,1
20062,41210,1
20062,41206,1
20063,5275,1
20063,35333,1
20063,35333,1
20068,24076,1
20068,14205,1
20068,14205,1
20068,46324,1
20068,26760,1
20068,46322,1
20068,46322,1
20069,50833,1
20069,6077,1
20069,11768,1
20069,11457,1
20069,39862,1
20071,38010,1
20071,39456,1
20071,30762,1
20071,3721,1
20071,33784,1
20073,37607,1
20073,2165,1
20073,30759,1
20073,30759,1
20073,25933,1
20073,25933,1
20073,15144,1
20073,15144,1
20073,41247,1
20073,41247,1
20073,28888,1
20073,28888,1
20078,1649,1
20078,1649,1
20081,2256,1
20081,20,1
20081,33561,1
20081,37129,1
20084,2247,1
20089,10309,1
20095,33217,1
20096,53393,1
20097,25232,1
20097,39285,1
20100,35598,1
20100,8237,1
20100,29123,1
20101,39210,1
20101,30373,1
20101,42098,1
20101,33784,1
20102,18796,1
20102,18796,1
20103,46324,1
20103,23138,1
20103,39861,1
20108,40464,1
20114,30861,1
20115,31760,1
20115,25290,1
20115,18420,1
20115,34230,1
20115,3893,1
20115,32652,1
20115,2060,1
20115,17785,1
20115,45833,1
20117,41210,1
20123,31815,1
20123,31829,1
20129,43238,1
20133,60362,1
20133,30962,1
20134,36177,1
20134,25323,1
20135,17506,1
20137,47436,1
20137,17407,1
20137,25857,1
20137,17397,1
20137,17403,1
20139,34231,1
20139,34231,1
20139,29528,1
20139,29528,1
20139,29532,1
20139,29532,1
20139,30359,1
20139,30359,1
20139,56934,1
20139,29520,1
20139,29520,1
20139,39920,1
20139,39920,1
20140,14975,1
20140,41207,1
20140,33178,1
20140,12753,1
20140,366,1
20140,30874,1
20140,2229,1
20140,2007,1
20141,12759,1
20141,847,1
20142,26686,1
20142,19654,1
20142,40409,1
20143,43896,1
20143,48980,1
20143,44613,1
20143,24857,1
20143,7300,1
20143,38797,1
20143,39875,1
20143,33986,1
20143,35878,1
20143,49935,1
20144,33771,1
20144,39713,1
20144,33773,1
20144,42103,1
20144,40069,1
20145,14322,1
20145,17410,1
20148,20928,1
20148,6079,1
20149,39850,1
20151,31710,1
20154,44092,1
20154,34191,1
20155,47417,1
20156,27253,1
20157,36969,1
20159,34416,1
20160,2228,1
20160,2653,1
20160,20937,1
20160,40136,1
20160,25857,1
20160,28,1
20160,28,1
20160,38199,1
20160,8666,1
20160,33604,1
20161,14366,1
20161,30148,1
20161,21296,1
20161,21296,1
20161,42448,1
20162,44613,1
20163,5011,1
20163,56601,1
20163,38569,1
20163,39664,1
20168,17260,1
20168,17260,1
20169,38454,1
20169,15663,1
20169,12923,1
20171,13284,1
20171,3128,1
20171,53600,1
20171,25320,1
20172,23607,1
20172,18588,1
20173,1197,1
20174,10821,1
20174,8236,1
20174,39109,1
20175,41068,1
20176,47432,1
20176,2215,1
20176,24291,1
20176,41208,1
20176,20936,1
20177,13409,1
20178,46318,1
20181,14311,1
20182,17448,1
20182,17449,1
20183,33037,1
20183,25856,1
20183,51441,1
20185,44488,1
20186,40124,1
20188,1738,1
20188,1733,1
20188,1739,1
20189,5275,1
20189,5714,1
20189,5270,1
20189,28314,1
20190,14972,1
20190,25871,1
20190,25868,1
20191,33806,1
20192,29873,1
20192,15852,1
20192,29807,1
20192,29806,1
20192,15637,1
20193,41507,1
20196,5489,1
20198,275,1
20198,43747,1
20198,43794,1
20198,32291,1
20199,24224,1
20199,15003,1
20199,21993,1
20200,45317,1
20200,5513,1
20200,9314,1
20200,9314,1
20203,37680,1
20204,38556,1
20204,5144,1
20204,36445,1
20204,4926,1
20205,35967,1
20205,13062,1
20205,13062,1
20205,25037,1
20205,25037,1
20205,10836,1
20205,10836,1
20205,2272,1
20205,12423,1
20205,12423,1
20205,23607,1
20205,23607,1
20205,56295,1
20206,6140,1
20206,36177,1
20206,12948,1
20206,6076,1
20206,45591,1
20208,30579,1
20211,45614,1
20212,46325,1
20212,20937,1
20212,3066,1
20212,6716,1
20212,3064,1
20212,20936,1
20214,1214,1
20214,21,1
20214,21,1
20214,20,1
20214,20,1
20218,15879,1
20218,35683,1
20218,12613,1
20218,12613,1
20218,21123,1
20218,36110,1
20218,16298,1
20218,16298,1
20218,10306,1
20218,10306,1
20218,32174,1
20218,29444,1
20218,35999,1
20219,36194,1
20221,42104,1
20223,24864,1
20223,24860,1
20223,17939,1
20223,24856,1
20223,24865,1
20229,21702,1
20230,2259,1
20230,2256,1
20230,2257,1
20231,38464,1
20235,3572,1
20235,35132,1
20235,388,1
20235,19595,1
20235,2652,1
20237,42353,1
20237,2762,1
20237,1751,1
20241,25041,1
20241,33633,1
20241,31954,1
20241,24285,1
20241,20367,1
20241,24119,1
20241,17512,1
20241,29099,1
20241,31900,1
20241,24118,1
20241,18956,1
20241,35049,1
20241,31582,1
20241,19987,1
20241,23783,1
20243,39874,1
20243,7769,1
20243,16015,1
20243,3063,1
20243,12618,1
20244,206,1
20244,206,1
20244,8425,1
20244,8425,1
20244,251,1
20244,25471,1
20244,8426,1
20244,8426,1
20244,43756,1
20246,27099,1
20246,36545,1
20246,48484,1
20246,48484,1
20246,17691,1
20246,11567,1
20246,32642,1
20246,28393,1
20246,24725,1
20247,33155,1
20247,44674,1
20247,32815,1
20247,41068,1
20247,47436,1
20247,13949,1
20247,38446,1
20247,7093,1
20247,33225,1
20247,36600,1
20247,42646,1
20247,42632,1
20247,46323,1
20247,6680,1
20247,25396,1
20247,6086,1
20247,19857,1
20247,35077,1
20247,44677,1
20247,12272,1
20247,30578,1
20247,22147,1
20249,46325,1
20250,18712,1
20250,13505,1
20250,47443,1
20250,12706,1
20251,46322,1
20251,36173,1
20252,43,1
20252,42334,1
20252,26768,1
20252,44,1
20253,13770,1
20253,13770,1
20253,13773,1
20253,23251,1
20253,30720,1
20253,12654,1
20253,2178,1
20254,36579,1
20254,17680,1
20255,19705,1
20255,25626,1
20256,13083,1
20257,35693,1
20257,35693,1
20258,27118,1
20259,26473,1
20259,26473,1
20262,39875,1
20262,38691,1
20262,38025,1
20262,33772,1
20262,38577,1
20262,33773,1
20262,15479,1
20262,5194,1
20262,42100,1
20262,5201,1
20267,41442,1
20268,29113,1
20269,30145,1
20269,28824,1
20269,29805,1
20269,29819,1
20269,29808,1
20269,29803,1
20269,29803,1
20269,30143,1
20269,29804,1
20269,29804,1
20269,12225,1
20269,29806,1
20269,29806,1
20269,12222,1
20269,12227,1
20269,12227,1
20269,12224,1
20269,28823,1
20269,29802,1
20269,13558,1
20269,28822,1
20269,35570,1
20270,44293,1
20270,32102,1
20270,16924,1
20271,14317,1
20271,2569,1
20271,39877,1
20271,56295,1
20271,53615,1
20276,33180,1
20276,42048,1
20279,21906,1
20280,25597,1
20280,34987,1
20280,46322,1
20282,40609,1
20283,18214,1
20285,49635,1
20286,50782,1
20286,41205,1
20287,87,1
20288,4750,1
20288,39562,1
20288,2272,1
20288,4741,1
20288,47031,1
20288,12609,1
20289,18619,1
20290,3858,1
20290,36734,1
20290,30181,1
20290,53393,1
20290,6697,1
20290,22547,1
20290,36729,1
20291,34543,1
20291,34543,1
20292,14961,1
20293,10879,1
20293,20848,1
20293,37403,1
20294,39902,1
20296,24282,1
20300,25857,1
20302,32956,1
20303,33182,1
20305,2217,1
20305,14260,1
20305,2218,1
20305,14266,1
20305,8016,1
20305,20927,1
20305,17943,1
20305,20928,1
20306,14572,1
20306,28357,1
20306,44440,1
20306,13661,1
20308,36448,1
20308,15160,1
20310,47637,1
20310,29713,1
20310,45065,1
20310,41020,1
20310,29712,1
20310,3780,1
20310,44088,1
20310,33929,1
20314,39918,1
20314,16949,1
20314,19287,1
20314,28590,1
20315,25857,1
20315,38464,1
20315,32819,1
20316,38569,1
20321,39235,1
20321,38449,1
20321,29804,1
20321,12519,1
20321,11542,1
20322,33646,1
20322,54462,1
20325,24227,1
20326,6680,1
20326,6680,1
20326,39392,1
20326,39392,1
20326,33763,1
20326,33763,1
20326,33763,1
20326,20292,1
20326,35718,1
20326,46091,1
20326,46091,1
20326,18261,1
20328,45588,1
20328,19337,1
20328,39285,1
20328,17117,1
20330,42098,1
20332,29114,1
20333,31573,1
20333,23215,1
20334,24579,1
20334,13887,1
20336,31744,1
20337,39889,1
20338,22560,1
20339,94,1
20339,94,1
20339,94,1
20339,95,1
20339,95,1
20339,95,1
20342,10307,1
20343,34616,1
20344,44049,1
20345,56601,1
20346,21910,1
20346,21908,1
20347,42462,1
20350,40743,1
20351,6305,1
20352,44238,1
20352,20933,1
20352,20929,1
20352,49612,1
20353,39392,1
20353,33159,1
20353,39850,1
20353,39852,1
20356,30267,1
20358,25471,1
20358,33721,1
20358,5520,1
20358,31297,1
20358,54176,1
20361,47017,1
20361,33022,1
20361,47015,1
20361,38630,1
20362,2257,1
20364,41840,1
20364,45498,1
20364,50832,1
20364,40207,1
20364,40208,1
20364,38863,1
20367,47777,1
20368,17145,1
20368,31037,1
20368,44677,1
20370,39286,1
20370,39286,1
20370,39900,1
20370,41069,1
20370,46325,1
20370,33217,1
20370,29195,1
20370,42104,1
20370,43122,1
20370,39013,1
20370,39010,1
20370,42102,1
20370,12077,1
20370,42103,1
20370,24355,1
20370,29196,1
20373,12678,1
20373,28,1
20373,47,1
20373,47,1
20373,1739,1
20373,42830,1
20374,15824,1
20374,423,1
20374,15658,1
20374,13565,1
20374,13565,1
20374,19138,1
20374,5666,1
20374,25079,1
20374,5710,1
20374,5904,1
20374,14699,1
20374,421,1
20376,14260,1
20376,39874,1
20376,45396,1
20376,16719,1
20376,38779,1
20376,22642,1
20377,35566,1
20377,39923,1
20378,32286,1
20378,32303,1
20378,36175,1
20380,12335,1
20381,12628,1
20381,12638,1
20383,45589,1
20383,467,1
20383,468,1
20384,32815,1
20392,42648,1
20392,42645,1
20392,4035,1
20392,29121,1
20392,29111,1
20393,21659,1
20394,38386,1
20396,39562,1
20399,36546,1
20399,37851,1
20399,37851,1
20399,21702,1
20399,21702,1
20399,21702,1
20399,21702,1
20399,40900,1
20399,14208,1
20399,14208,1
20400,43112,1
20400,37925,1
20400,37925,1
20400,43171,1
20400,43171,1
20403,45243,1
20405,33766,1
20407,6071,1
20407,27462,1
20409,29804,1
20409,30577,1
20409,47435,1
20409,29805,1
20410,34930,1
20413,41201,1
20413,41201,1
20413,40679,1
20413,40679,1
20416,38568,1
20417,34084,1
20417,40069,1
20417,306,1
20418,30109,1
20418,34011,1
20418,42393,1
20419,23964,1
20420,31700,1
20420,12608,1
20420,31698,1
20423,10307,1
20423,17171,1
20423,17169,1
20426,53116,1
20428,43123,1
20430,39185,1
20431,31564,1
20432,38875,1
20432,40641,1
20434,9338,1
20437,24813,1
20437,24813,1
20438,46323,1
20439,30616,1
20439,20022,1
20439,21532,1
20439,43250,1
20439,10777,1
20439,19097,1
20439,41324,1
20439,10780,1
20440,13302,1
20440,31719,1
20441,33736,1
20441,6679,1
20441,32818,1
20445,29700,1
20445,23951,1
20445,23951,1
20445,6297,1
20445,16936,1
20446,39391,1
20448,18424,1
20448,30978,1
20452,13283,1
20453,21125,1
20453,24227,1
20453,14198,1
20453,60264,1
20454,5594,1
20454,9955,1
20454,9955,1
20454,2216,1
20454,2216,1
20454,2216,1
20457,8661,1
20458,41660,1
20460,39874,1
20463,43467,1
20463,45273,1
20463,22557,1
20463,22559,1
20463,22559,1
20463,12792,1
20463,33408,1
20463,33408,1
20464,43289,1
20464,39902,1
20464,31041,1
20465,45359,1
20465,3139,1
20465,9738,1
20465,6564,1
20465,8472,1
20467,3934,1
20467,35682,1
20467,32758,1
20467,26241,1
20467,25598,1
20469,25320,1
20469,25320,1
20470,37434,1
20470,37434,1
20470,31453,1
20472,12266,1
20473,58110,1
20473,33353,1
20474,33183,1
20475,21251,1
20478,24846,1
20478,18999,1
20478,6302,1
20478,24356,1
20478,483,1
20479,18311,1
20479,3518,1
20479,3512,1
20479,3519,1
20479,18312,1
20481,13284,1
20481,1879,1
20482,37403,1
20486,39288,1
20489,43325,1
20489,43325,1
20489,12581,1
20489,12581,1
20489,47017,1
20489,47017,1
20489,12582,1
20489,12582,1
20490,13936,1
20490,22645,1
20490,22645,1
20490,41696,1
20490,20933,1
20490,28037,1
20490,44091,1
20490,49398,1
20491,59865,1
20491,42472,1
20493,25895,1
20493,3587,1
20494,30899,1
20495,18932,1
20496,38633,1
20496,38633,1
20496,38633,1
20496,38633,1
20497,54540,1
20498,3516,1
20499,42646,1
20499,52397,1
20503,46325,1
20503,46325,1
20503,19337,1
20503,19337,1
20503,21910,1
20503,21910,1
20503,39874,1
20503,46322,1
20503,46322,1
20503,19336,1
20505,42876,1
20508,2273,1
20508,45590,1
20509,6679,1
20509,6678,1
20511,40930,1
20512,21,1
20512,21,1
20512,21,1
20512,20,1
20512,20,1
20512,20,1
20514,14961,1
20514,24843,1
20514,14461,1
20514,9335,1
20514,21420,1
20514,46323,1
20519,13748,1
20519,37750,1
20519,37750,1
20519,20870,1
20519,37749,1
20519,37749,1
20526,31010,1
20526,39900,1
20526,33225,1
20526,9340,1
20526,21130,1
20526,33546,1
20527,16108,1
20528,1604,1
20528,18499,1
20528,31484,1
20529,15347,1
20529,15347,1
20531,41909,1
20531,41909,1
20531,47053,1
20531,47053,1
20531,39129,1
20531,39129,1
20531,39237,1
20531,39237,1
20531,27319,1
20531,25031,1
20531,25031,1
20534,43439,1
20534,43439,1
20539,37115,1
20544,38190,1
20545,37970,1
20545,44659,1
20547,24356,1
20547,28263,1
20548,43848,1
20548,42104,1
20548,40721,1
20548,95,1
20548,16351,1
20548,9956,1
20548,94,1
20548,32506,1
20548,29835,1
20549,6651,1
20549,14681,1
20549,45588,1
20549,1215,1
20549,429,1
20550,42224,1
20550,31744,1
20550,31744,1
20550,387,1
20550,387,1
20550,387,1
20551,45364,1
20552,47425,1
20554,41201,1
20554,50829,1
20554,13867,1
20554,37844,1
20556,11592,1
20556,39387,1
20556,25890,1
20557,25290,1
20557,25290,1
20558,45250,1
20560,44659,1
20562,2229,1
20562,36177,1
20565,42646,1
20568,49921,1
20571,44487,1
20573,14969,1
20573,38152,1
20575,28593,1
20575,42741,1
20575,24981,1
20577,30248,1
20577,21673,1
20577,25593,1
20577,34556,1
20579,46325,1
20579,46325,1
20579,46323,1
20579,46323,1
20579,46322,1
20579,46322,1
20580,180,1
20586,49049,1
20586,39210,1
20586,42369,1
20586,8400,1
20586,3720,1
20586,33931,1
20586,10536,1
20587,46324,1
20587,20478,1
20588,39875,1
20589,8664,1
20589,40116,1
20589,43863,1
20590,984,1
20590,32764,1
20590,4242,1
20590,38385,1
20590,31714,1
20590,25,1
20593,9080,1
20596,8891,1
20597,44660,1
20597,45359,1
20597,37558,1
20597,1352,1
20597,40737,1
20599,7258,1
20601,25079,1
20601,35999,1
20601,6502,1
20601,33471,1
20601,13904,1
20601,35333,1
20601,32301,1
20601,33815,1
20601,6504,1
20601,13909,1
20601,22333,1
20603,9079,1
20603,4878,1
20603,42080,1
20603,52397,1
20603,52397,1
20603,44157,1
20603,25664,1
20604,196,1
20604,31710,1
20604,34190,1
20604,38458,1
20605,40736,1
20605,40261,1
20605,47031,1
20605,33396,1
20613,32281,1
20613,37857,1
20613,9798,1
20613,37851,1
20615,13272,1
20617,25329,1
20618,43851,1
20618,43851,1
20618,43851,1
20618,20169,1
20620,37687,1
20624,19978,1
20624,10456,1
20626,31122,1
20626,40736,1
20626,4832,1
20626,29734,1
20626,28722,1
20628,47443,1
20628,47443,1
20628,47431,1
20628,37923,1
20628,38580,1
20628,38580,1
20628,36242,1
20629,32953,1
20634,53116,1
20634,42638,1
20634,42639,1
20636,23784,1
20636,46305,1
20641,32942,1
20641,25293,1
20641,15167,1
20642,56080,1
20642,56078,1
20642,56079,1
20643,6077,1
20646,33564,1
20646,46123,1
20647,12792,1
20647,39920,1
20647,23965,1
20647,37755,1
20647,32280,1
20647,37157,1
20647,32780,1
20647,42002,1
20648,31699,1
20648,45591,1
20648,2229,1
20648,6309,1
20648,46325,1
20649,47017,1
20650,45363,1
20650,38775,1
20650,37710,1
20652,19341,1
20652,16791,1
20653,2256,1
20653,31702,1
20653,37235,1
20654,40619,1
20656,35561,1
20658,3587,1
20661,42479,1
20662,11457,1
20662,15415,1
20662,15415,1
20662,11640,1
20662,11640,1
20670,33226,1
20670,32766,1
20670,54574,1
20670,28415,1
20670,21595,1
20670,32762,1
20671,31376,1
20671,4449,1
20673,46318,1
20674,26532,1
20674,47359,1
20674,13921,1
20676,33563,1
20676,41618,1
20676,33156,1
20676,33161,1
20677,7164,1
20677,47200,1
20677,47200,1
20677,13647,1
20677,7017,1
20677,43001,1
20677,29526,1
20678,13731,1
20678,25888,1
20678,12817,1
20679,35717,1
20679,24836,1
20680,51734,1
20682,33811,1
20682,33811,1
20684,6139,1
20684,42104,1
20684,42103,1
20684,18844,1
20686,29652,1
20690,31376,1
20690,28941,1
20690,24356,1
20690,14946,1
20690,14946,1
20690,24114,1
20691,17680,1
20692,42646,1
20692,46304,1
20693,31374,1
20694,42647,1
20694,42647,1
20696,42480,1
20696,37784,1
20696,41275,1
20697,47443,1
20698,141,1
20699,37939,1
20699,44502,1
20699,38936,1
20706,1087,1
20706,8666,1
20706,8666,1
20706,8661,1
20707,28265,1
20709,10063,1
20709,16319,1
20709,56934,1
20709,27844,1
20709,17509,1
20711,45786,1
20711,40042,1
20711,17411,1
20712,31041,1
20712,161,1
20712,11266,1
20713,14277,1
20713,20405,1
20714,5192,1
20719,34084,1
20719,34084,1
20719,94,1
20719,94,1
20719,95,1
20719,95,1
20719,24233,1
20719,24233,1
20729,24857,1
20733,16926,1
20733,21378,1
20733,33222,1
20736,12463,1
20738,524,1
20742,31374,1
20748,41155,1
20749,17449,1
20749,17448,1
20749,42480,1
20752,20412,1
20752,12753,1
20752,12753,1
20752,135,1
20752,49097,1
20752,18314,1
20752,18314,1
20753,3234,1
20754,36010,1
20755,41275,1
20755,41276,1
20756,33382,1
20756,17145,1
20756,17145,1
20756,880,1
20756,880,1
20757,41678,1
20757,36787,1
20757,9339,1
20760,45896,1
20760,19857,1
20760,34544,1
20760,17005,1
20765,18933,1
20765,20890,1
20765,21642,1
20765,33797,1
20765,33796,1
20766,17946,1
20768,44091,1
20768,45591,1
20769,36177,1
20771,34011,1
20771,42475,1
20771,42475,1
20772,16465,1
20776,27699,1
20776,27703,1
20780,39561,1
20781,17413,1
20781,36367,1
20781,39864,1
20785,27918,1
20786,22559,1
20787,39901,1
